   id   |                          nome                            |              id_erp              
 133907 | HERVAL IND DE MOV. COLCHOES ESPUMAS LTDA                 | 000000000000748
 133908 | AFIEL AFIACAO DE FERRAMENTAS LTDA                        | 000000000000166
 133909 | HERVAL IND DE MOV. COLCHOES ESPUMAS LTDA                 | 000000000000749
 133910 | VARIETA COMERCIO E INDUSTRIA LTDA                        | 000000000000167
 133911 | VGP AMBIENTES INDUSTRIA DE MOVEIS LTDA                   | 000000000000750
 133912 | EGURKO BRASIL IND COM DE MAQ LTDA                        | 000000000000168
 133913 | PRESOTTO E VITORIANO LTDA                                | 000000000000751
 133914 | VALDIR DE ALMEIDA FERRAMENTAS                            | 000000000000169
 133915 | MARTINHO DE BARCELLOS EPP                                | 000000000000752
 133916 | LEV E MONT INDUSTRIA E COMERCIO LTDA                     | 000000000000170
 133917 | LOREN-SID LTDA                                           | 000000000000753
 133918 | MADELLEGNO MOVEIS LTDA                                   | 000000000000171
 133919 | MACLINEA MAQUINAS E ENG PARA MADEIRA LTD                 | 000000000000754
 133920 | INDUSTRIA DE MOVEIS PERETTO LTDA                         | 000000000000172
 133921 | ARTETILICA IND. METALURGICA LTDA EPP                     | 000000000000755
 133922 | DI FRATELLI INDUSTRIA DE MOVEIS LTDA                     | 000000000000173
 133923 | TECNOCORTE LTDA                                          | 000000000000756
 133925 | INTERIOR IND. E COM. ARTEFATOS MADEIRA                   | 000000000000757
 133926 | MARELLI MOVEIS PARA ESCRITORIO SA                        | 000000000000175
 133927 | MODECOR INDUSTRIA E COMERCIO LTDA                        | 000000000000758
 133928 | P e N HOMAG IMPORTACAO E COMERCIO LTDA                   | 000000000000176
 133929 | PROMUEBLES SA                                            | 000000000000759
 133930 | MOVEIS ORIGINALI LTDA                                    | 000000000000177
 133931 | MOD LINE SOLUCOES CORPORATIVAS LTDA                      | 000000000000760
 133932 | INDUSTRIA DE MOVEIS JR MENEZES LTDA                      | 000000000000178
 133933 | FABRICACAO E COM. DE MOVEIS ALFA LTDA                    | 000000000000761
 133934 | RONCALI DECOR MOVEIS E DECORACOES LTDA                   | 000000000000179
 133935 | N.F.N DE OLIVEIRA ME METALC                              | 000000000000762
 133936 | SULTEC METALURGICA LTDA                                  | 000000000000180
 133937 | MAURO LOPES DA SILVA ME                                  | 000000000000763
 133938 | ORIGINALLI MOVEIS LTDA                                   | 000000000000181
 133939 | RMA IND. DE ACESSORIOS PARA MOVEIS LTDA                  | 000000000000764
 133940 | ANGELO CAMILOTTI E CIA LTDA                              | 000000000000182
 133941 | DORNE E DORNE LTDA                                       | 000000000000765
 133942 | MOVEIS CASTRO LTDA                                       | 000000000000183
 133943 | KYODDAY INSTRUMENTOS MUSICAIS LTDA                       | 000000000000766
 133944 | INDUSTRIA DE MOVEIS SIMOSUL LTDA                         | 000000000000184
 133945 | ALUXA ALUMINIO LTDA                                      | 000000000000767
 133946 | POTENTE IND E COM DE MOVEIS LTDA                         | 000000000000185
 133947 | CRISTOVAO HUGO JUNGTON E CIA LTDA                        | 000000000000768
 133948 | GRAPOL MOVEIS ESTRUTURAS TUBULARES LTDA                  | 000000000000186
 133949 | FRIZATEC INDUSTRIA METALURGICA LTDA                      | 000000000000769
 133950 | MOVEIS RUDNICK S.A FABRICA V                             | 000000000000187
 133951 | IND. E COM DE MOV BENTO B. DA SILVA LTDA                 | 000000000000770
 133952 | JAILSON MANOEL DA SILVA                                  | 000000000000188
 133953 | CAROLINA MOVEIS INDUSTRA E COMERCIO LTDA                 | 000000000000771
 133954 | VERSATIL MARCENARIA LTDA                                 | 000000000000189
 133955 | 3J INDUSTRIA E COMERCIO DE FACAS LTDA                    | 000000000000772
 133956 | IVAN L. BAHNERT TRANSP ROD E REP COMERCI                 | 000000000000190
 133957 | DIMON INDUSTRIAL DE MOVEIS EIRILI ME                     | 000000000000773
 133958 | VIVIAN DE SOUZA                                          | 000000000000191
 133960 | IMOBAL INDUSTRIA DE MOVEIS BALDISSERA LT                 | 000000000000192
 133961 | JOSE UBIRACI DE ALMEIDA                                  | 000000000000775
 133962 | WIRUTEX DO BRASIL IMP EXP LTDA                           | 000000000000001
 133963 | MOVEIS DELAZARI LTDA                                     | 000000000000776
 133964 | CONFECLER COMERCIO DE ACRILICOS LTDA                     | 000000000000193
 133965 | CONFER REPRESENTACOES LTDA ME                            | 000000000000777
 133966 | ESQUADRIAS BAIANA LTDA                                   | 000000000000194
 133967 | ALTARO MOVEIS LTDA                                       | 000000000000778
 133968 | JOSANDRO MOVEIS LTDA                                     | 000000000000195
 133969 | ART AMBIENTES MARCENARIA LTDA                            | 000000000000779
 133970 | FLORINDO ELIZEU SMARGIASSI M.E                           | 000000000000196
 133971 | IND. E COM. DE MOVEIS SANDERI LTDA                       | 000000000000780
 133972 | AHMAD ABOU OSMAN MOVEIS ME                               | 000000000000197
 133973 | HOLZ INDUSTRIA DE MOVEIS LTDA                            | 000000000000781
 133974 | BELLART IND E COM MOVEIS EIRELI-EPP                      | 000000000000198
 133975 | A.C. DOS SANTOS MOVEIS ME                                | 000000000000782
 133976 | FABRICA DE MOVEIS ARIQUEMES LTDA ME                      | 000000000000199
 133977 | VALVERDE INDUSTRIA TRANSP. LTDA                          | 000000000000783
 133978 | JORSIL INDUSTRIA E COMERCIO LTDA                         | 000000000000200
 133979 | END IND E COM DE MOVEIS LTDA                             | 000000000000784
 133980 | PROJECT UP SOLUCOES EM PROJETO LTDA                      | 000000000000201
 133981 | SALLETO IND E COM DE MOVEIS LTDA                         | 000000000000785
 133983 | MARCENARIA SULAR LTDA                                    | 000000000000786
 133984 | TABUAME FABRICACAO DE PRODUTOS DE MADEIR                 | 000000000000203
 133985 | DALGALLO COMERCIO DE MADEIRAS LTDA                       | 000000000000787
 133986 | MOVEIS FELBER LTDA                                       | 000000000000204
 133987 | ARTEVIL ARTEFACTOS DE MADEIRA LTDA                       | 000000000000788
 133988 | NA BRANDALISE E FILHOS LTDA                              | 000000000000205
 133989 | DENTRO MOVEIS DE SAO JOAO DEL REI LTDA                   | 000000000000789
 133990 | NANDAIA MOBILIARIO INTELIGENTE LTDA - ME                 | 000000000000206
 133991 | TEMASA INDUSTRIA DE MOVEIS LTDA                          | 000000000000790
 133992 | MADELAR INDUSTRIA E COMERCIO LTDA                        | 000000000000207
 133993 | CERRADO MOVEIS PLANEJADOS LTDA                           | 000000000000791
 133994 | FERRUS MOVEIS PARA ESCRITORIO LTDA                       | 000000000000208
 133995 | MESTRE MARCENEIRO LTDA SAO JOSE DOS CAMPOS               | 000000000000792
 133996 | BAGIFER MOVEIS LTDA                                      | 000000000000209
 133997 | OFFICEFORM IND. E COM. MOVEIS DECOR LTDA                 | 000000000000793
 133998 | KORT IND DE ARTEFATOS DE MADEIRA LTDA                    | 000000000000210
 133999 | CITYPARK COMERCIAL LTDA                                  | 000000000000794
 134000 | MOVEIS BETTIO LTDA                                       | 000000000000211
 134001 | ANDREI W. FERRO IND. E COM. DE MOVEIS                    | 000000000000795
 134002 | INDUSTRIA DE MOVEIS FINGER LTDA                          | 000000000000212
 134003 | MADETEX INDUSTRIA E COMERCIO LTDA                        | 000000000000796
 134004 | VOKO INTERSTEEL MOVEIS LTDA                              | 000000000000213
 134005 | BONACONCHEGO MOVEIS MARMORES GRANITOS LT                 | 000000000000797
 134006 | IMCAL INDUSTRIA DE MOVEIS CANEIRA LTDA                   | 000000000000214
 134007 | MOVEIS CAVALHEIRO LTDA                                   | 000000000000798
 134008 | MARTINUCCI DO BRASIL MOVEIS P/ESCRIT LTD                 | 000000000000215
 134009 | PETIT MUEBLES GACELA SRL                                 | 000000000000799
 134010 | DDH IND DE MOVEIS E EQUIPAMENTOS LTDA                    | 000000000000216
 134011 | K.F.F VIEIRA M.E                                         | 000000000000800
 134012 | MOVEIS DALLA COSTA                                       | 000000000000217
 134013 | AD IND. E COMERCIO DE MOVEIS LTDA                        | 000000000000801
 134014 | VOLER MOVEIS LTDA                                        | 000000000000218
 134015 | JOAO ODILOM RODRIGUEZ FLORES                             | 000000000000802
 134016 | OTTO INDUSTRIA DE MOVEIS LTDA                            | 000000000000219
 134017 | OLIVEIRA E CARNEIRO COM BEN PAINEIS MAD                  | 000000000000803
 134018 | EMPRESA INDUSTRIAL E COMERCIAL FUCK S.A                  | 000000000000220
 134019 | PRO-IMAGE DISPLAY LTDA APP                               | 000000000000804
 134020 | NOVO TEMPO MOVEIS LTDA                                   | 000000000000221
 134021 | AURUS INDUSTRIAL SA                                      | 000000000000805
 134022 | MATRIX COM E IMPORTACAO LTDA                             | 000000000000222
 134023 | TUBULARTE MOVEIS LTDA                                    | 000000000000806
 134024 | NOVA MOBILE IND E COM LTDA                               | 000000000000223
 134025 | FLAMAR COM. DE MOVEIS E INFORM. LTDA                     | 000000000000807
 134026 | GATI COMERCIO E REPRESENTACOES LTDA                      | 000000000000224
 134027 | ZANZARINI E BUENO LTDA                                   | 000000000000808
 134028 | DEMOVELLI INDUSTRIA DE MOVEIS LTDA                       | 000000000000225
 134029 | IND E COM DE MOVEIS BYANA LTDA ME                        | 000000000000809
 134030 | CASA PINGUIM MOVEIS PLANEJADOS LTDA                      | 000000000000226
 134031 | IND COM MADEIRA MOVEIS MONTE SINAI LTDA                  | 000000000000810
 134032 | HILLER EQUIPAMENTOS MECANICOS LTDA                       | 000000000000227
 134033 | Q MOBILLE IND. E COM. DE MOVEIS LTDA                     | 000000000000811
 134034 | COMPORTA LTDA                                            | 000000000000228
 134035 | MODELARTES MARCENARIA LTDA                               | 000000000000812
 134036 | INDUSTRIA DE MOVEIS PERCASA LTDA                         | 000000000000229
 134037 | SERRA GAUCHA MOVEIS LTDA                                 | 000000000000813
 134039 | REI MOVEIS PLANEJADOS IND E COM LTDA                     | 000000000000814
 134040 | PRO MOVEL IND COM PROD PARA MOVEIS LTDA                  | 000000000000231
 134041 | FRATTO MOVEIS LTDA EPP                                   | 000000000000815
 134042 | LEIFIL MOVEIS LTDA                                       | 000000000000232
 134043 | DSA MOVEIS LTDA                                          | 000000000000816
 134044 | GLADIUM INDUSTRIA COM E REPRE LTDA                       | 000000000000233
 134045 | ITALIA OFFICE INDUSTRIA E COMERCIO LTDA                  | 000000000000817
 134046 | ZHC COM IMPORTACAO E REPRESENTACAO LTDA                  | 000000000000234
 134047 | CASA D INDUSTRIA DE MOVEIS LTDA                          | 000000000000818
 134048 | METAL LINEA MOVEIS IND E COM LTDA                        | 000000000000235
 134049 | METROPOLITAN NEW COMERCIO DE MOVEIS LTDA                 | 000000000000819
 134050 | FABRICA DE LUMINARIAS ACCORD LTDA                        | 000000000000236
 134051 | LA CAMARGO COMERCIO DE MOVEIS LTDA                       | 000000000000820
 134052 | PORTFOLIOHITECH STANDS E DISPLAYS LTDA                   | 000000000000237
 134053 | PIERRE E PIERRE MOVEIS E ACABAMENTOS LTD                 | 000000000000821
 134054 | ANTONIO PEDRO CABRAL MOVEIS M.E                          | 000000000000238
